property,label,domain,range,comment
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4B.vemin,vemin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC4B,http://www.w3.org/2001/XMLSchema#double,Minimum exciter voltage output (<i>V</i><i><sub>EMIN</sub></i>) (&lt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST5C.kr,kr,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST5C,http://www.w3.org/2001/XMLSchema#double,Regulator gain (Kr). Typical value = 200.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7C.kd,kd,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC7C,http://www.w3.org/2001/XMLSchema#double,"Demagnetizing factor, function of exciter alternator reactances (Kd). Typical value = 3,3."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1.tpelec,tpelec,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1,http://www.w3.org/2001/XMLSchema#double,Electrical power transducer time constant (<i>Tpelec</i>) (&gt; 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType4bIEC.WindContPType4bIEC,WindContPType4bIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType4bIEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType4bIEC,Wind control P type 4B model associated with this wind turbine type 4B model.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C.t10,t10,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C,http://www.w3.org/2001/XMLSchema#double,PSS numerator (lead) compensating time constant (third block) (T10) (>=0). 
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3C.voel,voel,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3C,http://www.w3.org/2001/XMLSchema#boolean,Alternate OEL input locations (Voel). True means summation point. False means take-over.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT2.tact,tact,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT2,http://www.w3.org/2001/XMLSchema#double,"Actuator time constant (<i>Tact</i>) (&gt;= 0).  Typical value = 0,4."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC8C.ta,ta,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC8C,http://www.w3.org/2001/XMLSchema#double,"Rectifier bridge time constant (Ta) (>=0). Typical value = 0,01."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD.vdi1v6,vdi1v6,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECD,http://www.w3.org/2001/XMLSchema#double,Point 6 voltage of a piecewise linear curve made up of ten pairs of V and I values and defines the reactive current limits in relation to value of voltage  (vdl1).
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteam2.dbf,dbf,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteam2,http://www.w3.org/2001/XMLSchema#double,Frequency deadband (<i>DBF</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC.tpfiltp3,tpfiltp3,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC,http://www.w3.org/2001/XMLSchema#double,Filter time constant for power measurement (<i>T</i><sub>pfiltp3</sub>) (&gt;= 0). It is a type-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC2C.ta,ta,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC2C,http://www.w3.org/2001/XMLSchema#double,"Regulator output time constant (Ta) (>=0). Typical value = 0,01."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcRQB.mesu,mesu,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcRQB,http://www.w3.org/2001/XMLSchema#double,"Voltage input time constant (<i>MESU</i>) (&gt;= 0).  Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECA.iqfrz,iqfrz,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREECA,http://www.w3.org/2001/XMLSchema#double,Value at which injection is held after voltage dip (Iq_frz). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro1.velm,velm,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro1,http://www.w3.org/2001/XMLSchema#double,"Maximum gate velocity (<i>Vlem</i>) (&gt; 0).  The limit is applied on the state variable of the integrator.  Typical value = 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C.t11,t11,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2C,http://www.w3.org/2001/XMLSchema#double,PSS denominator (lag) compensating time constant (third block) (T11) (>=0). 
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2B.tw3,tw3,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE2B,http://www.w3.org/2001/XMLSchema#double,First washout on signal #2 (<i>Tw3</i>) (&gt;= 0).  Typical value = 2.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD.velcl,velcl,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroDD,http://www.w3.org/2001/XMLSchema#double,Maximum gate closing velocity (Vel_cl). Typical value = -1.
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE1.kuc,kuc,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE1,http://www.w3.org/2001/XMLSchema#double,"UEL centre setting (<i>K</i><i><sub>UC</sub></i>).  Typical value = 1,38."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimX2.kf2,kf2,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimX2,http://www.w3.org/2001/XMLSchema#double,Differential gain (<i>K</i><i><sub>F2</sub></i>).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A.vemin,vemin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A,http://www.w3.org/2001/XMLSchema#double,Minimum exciter voltage output (<i>Vemin</i>) (&lt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#TurbCIGREHRSGST.trate,trate,http://iec.ch/TC57/2013/CIM-schema-cim16#TurbCIGREHRSGST,http://www.w3.org/2001/XMLSchema#double,Steam turbine rated power (Trate). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC6A.tj,tj,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC6A,http://www.w3.org/2001/XMLSchema#double,"Exciter field current limiter time constant (<i>T</i><i><sub>J</sub></i>) (&gt;= 0).  Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroDD.k1,k1,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroDD,http://www.w3.org/2001/XMLSchema#double,"Single derivative gain (<i>K1</i>).  Typical value = 3,6."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCC.pimin,pimin,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCC,http://www.w3.org/2001/XMLSchema#double,Minimum output of the active power PI controller. Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAirCoWECC.vstall,vstall,http://iec.ch/TC57/2013/CIM-schema-cim16#LoadAirCoWECC,http://www.w3.org/2001/XMLSchema#double,Stall voltage (Vstall).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3C.kir,kir,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3C,http://www.w3.org/2001/XMLSchema#double,Voltage regulator integral gain (Kir).
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC2C.vuel,vuel,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC2C,http://www.w3.org/2001/XMLSchema#boolean,Alternate UEL input locations (Vuel). True means summation point. False means take-over.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC6A.tj,tj,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC6A,http://www.w3.org/2001/XMLSchema#double,"Exciter field current limiter time constant (<i>Tj</i>) (&gt;= 0).  Typical value = 0,02."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK.qconoff,qconoff,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK,http://www.w3.org/2001/XMLSchema#boolean,"Secondary voltage control state (<i>Qc_on_off</i>).
true = secondary voltage control is on
false = secondary voltage control is off.
Typical value = false."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC1A.efd1,efd1,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC1A,http://www.w3.org/2001/XMLSchema#double,"Exciter voltage at which exciter saturation is defined (<i>E</i><i><sub>FD1</sub></i>) (&gt; 0).  Typical value = 3,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK.te,te,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcSK,http://www.w3.org/2001/XMLSchema#double,"Time constant of gain block (<i>Te</i>) (&gt;= 0).  Typical value = 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3IEC.WindGenType3IEC,WindGenType3IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindTurbineType3IEC,http://iec.ch/TC57/2013/CIM-schema-cim16#WindGenType3IEC,Wind generator type 3 model associated with this wind turbine type 3 model.
http://iec.ch/TC57/2013/CIM-schema-cim16#ConstantPowerFactorSettings.constantPowerFactorExcitationKind,constantPowerFactorExcitationKind,http://iec.ch/TC57/2013/CIM-schema-cim16#ConstantPowerFactorSettings,http://www.w3.org/2001/XMLSchema#string,Under or over excited (CONST_PF_EXCITATION). Typical value =ConstantPowerFactorSettingKind.inj.
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2B.ta,ta,http://iec.ch/TC57/2013/CIM-schema-cim16#Pss2B,http://www.w3.org/2001/XMLSchema#double,Lead constant (<i>T</i><i><sub>a</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR4.tif,tif,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAVR4,http://www.w3.org/2001/XMLSchema#double,Exciter current feedback time constant (<i>T</i><i><sub>IF</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1.rselect,rselect,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT1,http://www.w3.org/2001/XMLSchema#string,Feedback signal for droop (<i>Rselect</i>).  Typical value = electricalPower.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE1A.inputSignalType,inputSignalType,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE1A,http://www.w3.org/2001/XMLSchema#string,"Type of input signal (rotorAngularFrequencyDeviation, generatorElectricalPower, rotorSpeed, busFrequency or busFrequencyDeviation).  Typical value = rotorAngularFrequencyDeviation."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC.dthetamax,dthetamax,http://iec.ch/TC57/2013/CIM-schema-cim16#WindContPType3IEC,http://www.w3.org/2001/XMLSchema#double,"Ramp limitation of torque, required in some grid codes (<i>dt</i><i><sub>max</sub></i>). It is a project-dependent parameter."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C.tw4,tw4,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C,http://www.w3.org/2001/XMLSchema#double,PSS washout time constant (Tw4) (>=0). Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroMech.tg,tg,http://iec.ch/TC57/2013/CIM-schema-cim16#GovIEEEHydroMech,http://www.w3.org/2001/XMLSchema#double,"Gate servo time constant (Tg) (>=0). Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3A.tc,tc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST3A,http://www.w3.org/2001/XMLSchema#double,Voltage regulator time constant (<i>T</i><i><sub>C</sub></i>) (&gt;= 0).  Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroR.t8,t8,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroR,http://www.w3.org/2001/XMLSchema#double,"Lag time constant 4 (<i>T8</i>) (&gt;= 0).  Typical value = 0,05."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4.dturb,dturb,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydro4,http://www.w3.org/2001/XMLSchema#double,"Turbine damping factor (<i>Dturb</i>).  Unit = delta P (PU of <i>MWbase</i>) / delta speed (PU).  Typical value for simple = 0,5, Francis/Pelton = 1,1, Kaplan = 1,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C.inputSignal2Kind,inputSignal2Kind,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE7C,http://www.w3.org/2001/XMLSchema#string,Type of input signal #2 (generatorElectricalPower).  Typical value = generatorElectricalPower.
http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C.vimax,vimax,http://iec.ch/TC57/2013/CIM-schema-cim16#PssIEEE4C,http://www.w3.org/2001/XMLSchema#double,"Intermediate band upper limit (Vimax). Typical value = 0,6."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST10C.kc,kc,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST10C,http://www.w3.org/2001/XMLSchema#double,"Rectifier loading factor proportional to commutating reactance (Kc). Typical value = 0,01."
http://iec.ch/TC57/2013/CIM-schema-cim16#FrequencyTripSettings.uf2TripF,uf2TripF,http://iec.ch/TC57/2013/CIM-schema-cim16#FrequencyTripSettings,http://www.w3.org/2001/XMLSchema#double,"Must trip frequency magnitude (UF2_TRIP_F). Frequency values shall be reported to 3 decimal places. Typical value = 56,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineTimeConstantReactance.xDirectSubtrans,xDirectSubtrans,http://iec.ch/TC57/2013/CIM-schema-cim16#SynchronousMachineTimeConstantReactance,http://www.w3.org/2001/XMLSchema#double,"Direct-axis subtransient reactance (unsaturated) (<i>X''d</i>) (&gt; RotatingMachineDynamics.statorLeakageReactance).  Typical value = 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C.q3,q3,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEEUEL2C,http://www.w3.org/2001/XMLSchema#double,"UEL lookup table reactive power (fourth point) (Q3). Typical value = -0,21."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST7B.vmax,vmax,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST7B,http://www.w3.org/2001/XMLSchema#double,"Maximum voltage reference signal (<i>V</i><i><sub>MAX</sub></i>) (&gt; 0 and &gt; ExcIEEEST7B.vmin).  Typical value = 1,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4.tcm,tcm,http://iec.ch/TC57/2013/CIM-schema-cim16#GovSteamFV4,http://www.w3.org/2001/XMLSchema#double,"Intercept valves rate closing time (<i>Tcm</i>) (&gt;= 0).  Typical value = 0,5."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1A.ilr,ilr,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEST1A,http://www.w3.org/2001/XMLSchema#double,Exciter output current limit reference (<i>I</i><i><sub>LR</sub></i><i>)</i>.  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC4A.tb,tb,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC4A,http://www.w3.org/2001/XMLSchema#double,Voltage regulator time constant (<i>Tb</i>) (&gt;= 0).  Typical value = 10.
http://iec.ch/TC57/2013/CIM-schema-cim16#Pss1A.a7,a7,http://iec.ch/TC57/2013/CIM-schema-cim16#Pss1A,http://www.w3.org/2001/XMLSchema#double,Notch filter parameter (<i>A</i><i><sub>7</sub></i>). 
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA.trise5,trise5,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA,http://www.w3.org/2001/XMLSchema#double,"Point 5 Trise (>=0). Typical range from 0,1 to 0,2."
http://iec.ch/TC57/2013/CIM-schema-cim16#PssPTIST3.isw,isw,http://iec.ch/TC57/2013/CIM-schema-cim16#PssPTIST3,http://www.w3.org/2001/XMLSchema#boolean,"Digital/analogue output switch (<i>Isw</i>).
true = produce analogue output
false = convert to digital output, using tap selection table. "
http://iec.ch/TC57/2013/CIM-schema-cim16#PssSB4.tt,tt,http://iec.ch/TC57/2013/CIM-schema-cim16#PssSB4,http://www.w3.org/2001/XMLSchema#double,"Time constant (<i>Tt</i>) (&gt;= 0).  Typical value = 0,18."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC3A.seefd2,seefd2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC3A,http://www.w3.org/2001/XMLSchema#double,"Exciter saturation function value at the corresponding exciter voltage, <i>Efd</i><i><sub>2</sub></i> (<i>Se[Efd</i><i><sub>2</sub></i><i>]</i>) (&gt;= 0).  Typical value = 0,35."
http://iec.ch/TC57/2013/CIM-schema-cim16#RelayUserDefined.proprietary,proprietary,http://iec.ch/TC57/2013/CIM-schema-cim16#RelayUserDefined,http://www.w3.org/2001/XMLSchema#boolean,"Behaviour is based on a proprietary model as opposed to a detailed model.
true = user-defined model is proprietary with behaviour mutually understood by sending and receiving applications and parameters passed as general attributes
false = user-defined model is explicitly defined in terms of control blocks and their input and output signals."
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2.q5,q5,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2,http://www.w3.org/2001/XMLSchema#double,Reactive power values for endpoints (<i>Q</i><i><sub>5</sub></i>). 
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCA.zerox,zerox,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREGCA,http://www.w3.org/2001/XMLSchema#double,"LVPL zero crossing (zerox). Typical value = 0,4."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGWGOA.pwgo2,pwgo2,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGWGOA,http://www.w3.org/2001/XMLSchema#double,"Power reference held for Thold seconds after the fault (Pwgo2). Typical range from 0,5 to 0,7."
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGPB.kiw,kiw,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGPB,http://www.w3.org/2001/XMLSchema#double,Pitch-control integral gain (Kiw). Typical value = 25.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT2.plim4,plim4,http://iec.ch/TC57/2013/CIM-schema-cim16#GovCT2,http://www.w3.org/2001/XMLSchema#double,Power limit 4 (<i>Plim4</i>).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC2A.te,te,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEDC2A,http://www.w3.org/2001/XMLSchema#double,"Exciter time constant, integration rate associated with exciter control (<i>T</i><i><sub>E</sub></i>) (&gt; 0).  Typical value = 1,33."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC3A.exclim,exclim,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcDC3A,http://www.w3.org/2001/XMLSchema#boolean,"(<i>exclim</i>).  IEEE standard is ambiguous about lower limit on exciter output.
true = a lower limit of zero is applied to integrator output
false = a lower limit of zero not applied to integrator output.
Typical value = true."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcPIC.tf2,tf2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcPIC,http://www.w3.org/2001/XMLSchema#double,Rate feedback lag time constant (<i>T</i><i><sub>f2</sub></i>) (&gt;= 0).  Typical value = 0.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA.dp4,dp4,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccWTGIBFFRA,http://www.w3.org/2001/XMLSchema#double,"Point 4 dP. Typical range from 0,05 to 0,1."
http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C.kiqoel,kiqoel,http://iec.ch/TC57/2013/CIM-schema-cim16#StatorCurrentLimIEEESCL2C,http://www.w3.org/2001/XMLSchema#double,Overexcited reactive current scaling factor (Kiqoel) (>=0). Typical value = 1.
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN2.seve2,seve2,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcELIN2,http://www.w3.org/2001/XMLSchema#double,"Exciter saturation function value at the corresponding exciter voltage, <i>Ve</i><i><sub>2</sub></i>, back of commutating reactance (<i>Se[Ve</i><i><sub>2</sub></i><i>]</i>) (&gt;= 0).  Typical value = 1."
http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerUserDefined.proprietary,proprietary,http://iec.ch/TC57/2013/CIM-schema-cim16#PowerSystemStabilizerUserDefined,http://www.w3.org/2001/XMLSchema#boolean,"Behaviour is based on a proprietary model as opposed to a detailed model.
true = user-defined model is proprietary with behaviour mutually understood by sending and receiving applications and parameters passed as general attributes
false = user-defined model is explicitly defined in terms of control blocks and their input and output signals."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A.kd,kd,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC3A,http://www.w3.org/2001/XMLSchema#double,"Demagnetizing factor, a function of exciter alternator reactances (<i>Kd</i>) (&gt;= 0).  Typical value = 0,499."
http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantFreqPcontrolIEC.dprefmin,dprefmin,http://iec.ch/TC57/2013/CIM-schema-cim16#WindPlantFreqPcontrolIEC,http://www.w3.org/2001/XMLSchema#double,Minimum (negative) ramp rate of <i>p</i><i><sub>WTref</sub></i> request from the plant controller to the wind turbines (<i>dp</i><i><sub>refmin</sub></i>) (&lt; WindPlantFreqPcontrolIEC.dprefmax). It is a project-dependent parameter.
http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2.tuv,tuv,http://iec.ch/TC57/2013/CIM-schema-cim16#UnderexcLimIEEE2,http://www.w3.org/2001/XMLSchema#double,Voltage filter time constant (<i>T</i><i><sub>UV</sub></i>) (&gt;= 0).  Typical value = 5.
http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroFrancis.av0,av0,http://iec.ch/TC57/2013/CIM-schema-cim16#GovHydroFrancis,http://www.w3.org/2001/XMLSchema#double,Area of the surge tank (<i>A</i><i><sub>V0</sub></i>). Unit = m<sup>2</sup>. Typical value = 30.
http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCA.frqFlag,frqFlag,http://iec.ch/TC57/2013/CIM-schema-cim16#WeccREPCA,http://www.w3.org/2001/XMLSchema#boolean,"Active power control: 0 (false) means disabled, 1 (true) means enabled (FrqFlag). Typical value = 1 (true)."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4A.vrmin,vrmin,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC4A,http://www.w3.org/2001/XMLSchema#double,"Minimum voltage regulator output (<i>V</i><i><sub>RMIN</sub></i>) (&lt; 0).  Typical value = -4,53."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3A.ka,ka,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcIEEEAC3A,http://www.w3.org/2001/XMLSchema#double,"Voltage regulator gain (<i>K</i><i><sub>A</sub></i>) (&gt; 0).  Typical value = 45,62."
http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC8B.tdr,tdr,http://iec.ch/TC57/2013/CIM-schema-cim16#ExcAC8B,http://www.w3.org/2001/XMLSchema#double,"Lag time constant (<i>Tdr</i>) (&gt; 0 if ExcAC8B.kdr &gt; 0).  Typical value = 0,1."
